query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	evidence_codes	intersection
Inactive_NRAS_combined	TRUE	0.000643214053444807	23	73	5	0.0684931506849315	0.217391304347826	huMAP3_13917.1_6	humap3.0	huMAP3_13917.1_6	9293	13900	X,X,X,X,X	SDC1,HADHA,HADHB,CD44,GPC6
Inactive_NRAS_combined	TRUE	0.00194685295107267	13	73	4	0.0547945205479452	0.307692307692308	huMAP3_11136.1_5	humap3.0	huMAP3_11136.1_5	9293	11126	X,X,X,X	SDC1,HADHA,HADHB,CD44
Inactive_NRAS_combined	TRUE	0.00376967990135284	5	73	3	0.0410958904109589	0.6	huMAP3_08325.1_3	humap3.0	huMAP3_08325.1_3	9293	8324	X,X,X	RPA2,RPA1,RPA3
Inactive_NRAS_combined	TRUE	0.00749677807514063	6	73	3	0.0410958904109589	0.5	huMAP3_07481.1_2	humap3.0	huMAP3_07481.1_2	9293	7481	X,X,X	RPA2,RPA1,RPA3
Inactive_NRAS_combined	TRUE	0.0126542583415698	20	73	4	0.0547945205479452	0.2	huMAP3_10578.1_5	humap3.0	huMAP3_10578.1_5	9293	10571	X,X,X,X	RPA2,RPA1,RPA3,APTX
Inactive_NRAS_combined	TRUE	0.0130452862911095	7	73	3	0.0410958904109589	0.428571428571429	huMAP3_08422.1_3	humap3.0	huMAP3_08422.1_3	9293	8421	X,X,X	RPA2,RPA1,RPA3
Inactive_NRAS_combined	TRUE	0.0207546414931035	8	73	3	0.0410958904109589	0.375	huMAP3_09432.1_4	humap3.0	huMAP3_09432.1_4	9293	9428	X,X,X	RPA2,RPA1,RPA3
Inactive_RAF1_combined	TRUE	2.50773419159434e-05	8	252	6	0.0238095238095238	0.75	huMAP3_11913.1_6	humap3.0	huMAP3_11913.1_6	9293	11901	X,X,X,X,X,X	PIK3R2,IRS4,PIK3R1,PIK3CA,PIK3R3,NISCH
Inactive_RAF1_combined	TRUE	0.000962720072488418	47	252	10	0.0396825396825397	0.212765957446809	huMAP3_14584.1_6	humap3.0	huMAP3_14584.1_6	9293	14566	X,X,X,X,X,X,X,X,X,X	PFDN6,TCP1,CCT6A,CCT8,CCT2,CCT6B,DNAAF10,CCT7,HGH1,PFDN2
Inactive_RAF1_combined	TRUE	0.00184628728958205	8	252	5	0.0198412698412698	0.625	huMAP3_11629.1_6	humap3.0	huMAP3_11629.1_6	9293	11618	X,X,X,X,X	PIK3R2,IRS4,PIK3R1,PIK3CA,PIK3R3
Inactive_RAF1_combined	TRUE	0.00208396204622866	21	252	7	0.0277777777777778	0.333333333333333	huMAP3_07938.1_3	humap3.0	huMAP3_07938.1_3	9293	7937	X,X,X,X,X,X,X	TCP1,CCT6A,CCT8,CCT2,CCT6B,DNAAF10,CCT7
Inactive_RAF1_combined	TRUE	0.00298620371011872	22	252	7	0.0277777777777778	0.318181818181818	huMAP3_06559.1_2	humap3.0	huMAP3_06559.1_2	9293	6559	X,X,X,X,X,X,X	TCP1,CCT6A,CCT8,CCT2,CCT6B,DNAAF10,CCT7
Inactive_RAF1_combined	TRUE	0.00419400176104349	23	252	7	0.0277777777777778	0.304347826086957	huMAP3_06994.1_2	humap3.0	huMAP3_06994.1_2	9293	6994	X,X,X,X,X,X,X	GDI2,RAB7A,RAB14,RAB1A,RAB31,RAB32,RAB1B
Inactive_RAF1_combined	TRUE	0.00794483501747127	10	252	5	0.0198412698412698	0.5	huMAP3_03810.1_1	humap3.0	huMAP3_03810.1_1	9293	3811	X,X,X,X,X	TCP1,CCT6A,CCT8,CCT2,DNAAF10
Inactive_RAF1_combined	TRUE	0.0104954499554175	26	252	7	0.0277777777777778	0.269230769230769	huMAP3_08941.1_3	humap3.0	huMAP3_08941.1_3	9293	8939	X,X,X,X,X,X,X	GDI2,RAB7A,RAB14,RAB1A,RAB31,RAB32,RAB1B
Inactive_RAF1_combined	TRUE	0.0127749228271834	37	252	8	0.0317460317460317	0.216216216216216	huMAP3_11094.1_5	humap3.0	huMAP3_11094.1_5	9293	11085	X,X,X,X,X,X,X,X	GDI2,RAB7A,RAB14,RAB1A,RAB31,RAB32,RABGGTA,RAB1B
Inactive_RAF1_combined	TRUE	0.0138435930330587	27	252	7	0.0277777777777778	0.259259259259259	huMAP3_09217.1_4	humap3.0	huMAP3_09217.1_4	9293	9213	X,X,X,X,X,X,X	GDI2,RAB7A,RAB14,RAB1A,RAB31,RAB32,RAB1B
Inactive_RAF1_combined	TRUE	0.0180345274527593	28	252	7	0.0277777777777778	0.25	huMAP3_09191.1_4	humap3.0	huMAP3_09191.1_4	9293	9187	X,X,X,X,X,X,X	TCP1,CCT6A,CCT8,CCT2,CCT6B,DNAAF10,CCT7
Inactive_RAF1_combined	TRUE	0.0189738961076026	6	252	4	0.0158730158730159	0.666666666666667	huMAP3_05061.1_1	humap3.0	huMAP3_05061.1_1	9293	5062	X,X,X,X	PIK3R2,PIK3R1,PIK3CA,PIK3R3
Inactive_RAF1_combined	TRUE	0.0232273960051783	29	252	7	0.0277777777777778	0.241379310344828	huMAP3_10656.1_5	humap3.0	huMAP3_10656.1_5	9293	10649	X,X,X,X,X,X,X	TCP1,CCT6A,CCT8,CCT2,CCT6B,DNAAF10,CCT7
Inactive_RAF1_combined	TRUE	0.0379458753105142	13	252	5	0.0198412698412698	0.384615384615385	huMAP3_07302.1_2	humap3.0	huMAP3_07302.1_2	9293	7302	X,X,X,X,X	RAB7A,RAB14,RAB1A,RAB31,RAB1B
Inactive_RAF1_combined	TRUE	0.0433283828213519	7	252	4	0.0158730158730159	0.571428571428571	huMAP3_12185.1_6	humap3.0	huMAP3_12185.1_6	9293	12172	X,X,X,X	PIK3R2,PIK3R1,PIK3CA,PIK3R3
Inactive_RAF1_combined	TRUE	0.0433283828213519	7	252	4	0.0158730158730159	0.571428571428571	huMAP3_09358.1_4	humap3.0	huMAP3_09358.1_4	9293	9354	X,X,X,X	PIK3R2,PIK3R1,PIK3CA,PIK3R3
Inactive_RAF1_combined	TRUE	0.049275005480176	3	252	3	0.0119047619047619	1	huMAP3_06267.1_2	humap3.0	huMAP3_06267.1_2	9293	6267	X,X,X	CUL7,TP53,CUL9
WT_ARAF_combined	TRUE	1.26778285794142e-05	36	295	11	0.0372881355932203	0.305555555555556	huMAP3_09057.1_4	humap3.0	huMAP3_09057.1_4	9293	9054	X,X,X,X,X,X,X,X,X,X,X	PFDN6,URI1,POLR2L,DNAAF10,RPAP1,RPAP3,GPN2,GPN1,PDRG1,UXT,POLR1D
WT_ARAF_combined	TRUE	1.75369442742683e-05	37	295	11	0.0372881355932203	0.297297297297297	huMAP3_08487.1_3	humap3.0	huMAP3_08487.1_3	9293	8486	X,X,X,X,X,X,X,X,X,X,X	PFDN6,URI1,POLR2L,DNAAF10,RPAP1,RPAP3,GPN2,GPN1,PDRG1,UXT,POLR1D
WT_ARAF_combined	TRUE	2.39914221805973e-05	38	295	11	0.0372881355932203	0.289473684210526	huMAP3_06426.1_2	humap3.0	huMAP3_06426.1_2	9293	6426	X,X,X,X,X,X,X,X,X,X,X	PFDN6,URI1,POLR2L,DNAAF10,RPAP1,RPAP3,GPN2,GPN1,PDRG1,UXT,POLR1D
WT_ARAF_combined	TRUE	2.53028540397621e-05	47	295	12	0.0406779661016949	0.25531914893617	huMAP3_14584.1_6	humap3.0	huMAP3_14584.1_6	9293	14566	X,X,X,X,X,X,X,X,X,X,X,X	PPP6C,PFDN6,TCP1,CCT6A,CCT3,CCT8,CCT2,CCT6B,DNAAF10,CCT7,HGH1,PFDN2
WT_ARAF_combined	TRUE	4.0362438421757e-05	8	295	6	0.0203389830508475	0.75	huMAP3_01958.1_1	humap3.0	huMAP3_01958.1_1	9293	1959	X,X,X,X,X,X	PPP6C,ANKRD28,PPP6R2,PPP6R3,ANKRD52,PPP6R1
WT_ARAF_combined	TRUE	8.20154103702262e-05	62	295	13	0.0440677966101695	0.209677419354839	huMAP3_11092.1_5	humap3.0	huMAP3_11092.1_5	9293	11083	X,X,X,X,X,X,X,X,X,X,X,X,X	PFDN6,URI1,POLR2L,RPAP2,DNAAF10,RPAP1,RPAP3,GPN2,GPN1,PDRG1,UXT,POLR1D,ASB6
WT_ARAF_combined	TRUE	0.000117860617670484	9	295	6	0.0203389830508475	0.666666666666667	huMAP3_14031.1_6	humap3.0	huMAP3_14031.1_6	9293	14014	X,X,X,X,X,X	PPP6C,ANKRD28,PPP6R2,PPP6R3,ANKRD52,PPP6R1
WT_ARAF_combined	TRUE	0.00016920307663954	55	295	12	0.0406779661016949	0.218181818181818	huMAP3_14318.1_6	humap3.0	huMAP3_14318.1_6	9293	14300	X,X,X,X,X,X,X,X,X,X,X,X	URI1,POLR2L,RPAP2,DNAAF10,RPAP1,RPAP3,GPN2,GPN1,PDRG1,UXT,POLR1D,ASB6
WT_ARAF_combined	TRUE	0.000208153564924806	21	295	8	0.0271186440677966	0.380952380952381	huMAP3_07938.1_3	humap3.0	huMAP3_07938.1_3	9293	7937	X,X,X,X,X,X,X,X	TCP1,CCT6A,CCT3,CCT8,CCT2,CCT6B,DNAAF10,CCT7
WT_ARAF_combined	TRUE	0.000318142453131988	22	295	8	0.0271186440677966	0.363636363636364	huMAP3_06559.1_2	humap3.0	huMAP3_06559.1_2	9293	6559	X,X,X,X,X,X,X,X	TCP1,CCT6A,CCT3,CCT8,CCT2,CCT6B,DNAAF10,CCT7
WT_ARAF_combined	TRUE	0.000692223034763435	24	295	8	0.0271186440677966	0.333333333333333	huMAP3_13774.1_6	humap3.0	huMAP3_13774.1_6	9293	13757	X,X,X,X,X,X,X,X	TOMM70,BAG2,HSPA6,STIP1,DNAJC7,HSPBP1,BAG5,STUB1
WT_ARAF_combined	TRUE	0.000692223034763435	24	295	8	0.0271186440677966	0.333333333333333	huMAP3_07919.1_3	humap3.0	huMAP3_07919.1_3	9293	7918	X,X,X,X,X,X,X,X	BAG2,HSPA8,HSPA6,STIP1,DNAJC7,HSPBP1,BAG5,STUB1
WT_ARAF_combined	TRUE	0.00119565603023938	12	295	6	0.0203389830508475	0.5	huMAP3_12079.1_6	humap3.0	huMAP3_12079.1_6	9293	12066	X,X,X,X,X,X	PPP6C,ANKRD28,PPP6R2,PPP6R3,ANKRD52,PPP6R1
WT_ARAF_combined	TRUE	0.0013910684206035	26	295	8	0.0271186440677966	0.307692307692308	huMAP3_11049.1_5	humap3.0	huMAP3_11049.1_5	9293	11040	X,X,X,X,X,X,X,X	BAG2,HSPA8,HSPA6,STIP1,DNAJC7,HSPBP1,BAG5,STUB1
WT_ARAF_combined	TRUE	0.00252164034988534	8	295	5	0.0169491525423729	0.625	huMAP3_11629.1_6	humap3.0	huMAP3_11629.1_6	9293	11618	X,X,X,X,X	PIK3R2,IRS4,PIK3R1,PIK3R3,IRS2
WT_ARAF_combined	TRUE	0.00252164034988534	8	295	5	0.0169491525423729	0.625	huMAP3_11913.1_6	humap3.0	huMAP3_11913.1_6	9293	11901	X,X,X,X,X	PIK3R2,IRS4,PIK3R1,PIK3R3,NISCH
WT_ARAF_combined	TRUE	0.00261825125534364	28	295	8	0.0271186440677966	0.285714285714286	huMAP3_09191.1_4	humap3.0	huMAP3_09191.1_4	9293	9187	X,X,X,X,X,X,X,X	TCP1,CCT6A,CCT3,CCT8,CCT2,CCT6B,DNAAF10,CCT7
WT_ARAF_combined	TRUE	0.00351688114055316	29	295	8	0.0271186440677966	0.275862068965517	huMAP3_10656.1_5	humap3.0	huMAP3_10656.1_5	9293	10649	X,X,X,X,X,X,X,X	TCP1,CCT6A,CCT3,CCT8,CCT2,CCT6B,DNAAF10,CCT7
WT_ARAF_combined	TRUE	0.00466474095913853	30	295	8	0.0271186440677966	0.266666666666667	huMAP3_07596.1_2	humap3.0	huMAP3_07596.1_2	9293	7596	X,X,X,X,X,X,X,X	YWHAQ,MARK3,YWHAB,YWHAG,YWHAE,YWHAZ,YWHAH,IRS2
WT_ARAF_combined	TRUE	0.0055263650151539	9	295	5	0.0169491525423729	0.555555555555556	huMAP3_01849.1_1	humap3.0	huMAP3_01849.1_1	9293	1850	X,X,X,X,X	PRKACA,PRKACB,PRKAR1B,CDK5RAP2,AKAP11
WT_ARAF_combined	TRUE	0.0080277027066977	42	295	9	0.0305084745762712	0.214285714285714	huMAP3_14723.1_6	humap3.0	huMAP3_14723.1_6	9293	14703	X,X,X,X,X,X,X,X,X	TOMM70,BAG2,HSPA8,HSPA6,STIP1,DNAJC7,HSPBP1,BAG5,STUB1
WT_ARAF_combined	TRUE	0.0107659264704497	10	295	5	0.0169491525423729	0.5	huMAP3_03810.1_1	humap3.0	huMAP3_03810.1_1	9293	3811	X,X,X,X,X	TCP1,CCT6A,CCT8,CCT2,DNAAF10
WT_ARAF_combined	TRUE	0.0221795554676753	6	295	4	0.0135593220338983	0.666666666666667	huMAP3_08092.1_3	humap3.0	huMAP3_08092.1_3	9293	8091	X,X,X,X	PIK3R2,PIK3R1,PIK3R3,IRS2
WT_ARAF_combined	TRUE	0.0243000374180159	27	295	7	0.023728813559322	0.259259259259259	huMAP3_06971.1_2	humap3.0	huMAP3_06971.1_2	9293	6971	X,X,X,X,X,X,X	YWHAQ,MARK3,YWHAB,YWHAG,YWHAE,YWHAZ,YWHAH
WT_ARAF_combined	TRUE	0.0290800143593577	19	295	6	0.0203389830508475	0.315789473684211	huMAP3_11135.1_5	humap3.0	huMAP3_11135.1_5	9293	11125	X,X,X,X,X,X	PRKAR1A,PRKACA,PRKACB,PRKAR1B,CDK5RAP2,AKAP11
WT_ARAF_combined	TRUE	0.0404419457995739	20	295	6	0.0203389830508475	0.3	huMAP3_06506.1_2	humap3.0	huMAP3_06506.1_2	9293	6506	X,X,X,X,X,X	HSPA8,HSPA6,DNAJC7,HSPBP1,BAG5,STUB1
WT_ARAF_combined	TRUE	0.0494913607084214	3	295	3	0.0101694915254237	1	huMAP3_06881.1_2	humap3.0	huMAP3_06881.1_2	9293	6881	X,X,X	DPCD,RUVBL2,RUVBL1
WT_ARAF_combined	TRUE	0.0494913607084214	3	295	3	0.0101694915254237	1	huMAP3_05581.1_2	humap3.0	huMAP3_05581.1_2	9293	5582	X,X,X	CRTAP,P3H1,P3H2
WT_ARAF_combined	TRUE	0.0494913607084214	3	295	3	0.0101694915254237	1	huMAP3_05596.1_2	humap3.0	huMAP3_05596.1_2	9293	5597	X,X,X	UBR5,HUWE1,TANGO6
WT_ARAF_combined	TRUE	0.0494913607084214	3	295	3	0.0101694915254237	1	huMAP3_08398.1_3	humap3.0	huMAP3_08398.1_3	9293	8397	X,X,X	CRTAP,P3H1,P3H2
WT_BRAF_combined	TRUE	3.4403427885865e-06	30	120	8	0.0666666666666667	0.266666666666667	huMAP3_07596.1_2	humap3.0	huMAP3_07596.1_2	9293	7596	X,X,X,X,X,X,X,X	BRAF,YWHAQ,YWHAB,SFN,YWHAG,YWHAE,YWHAZ,YWHAH
WT_BRAF_combined	TRUE	4.38983736996733e-05	27	120	7	0.0583333333333333	0.259259259259259	huMAP3_06971.1_2	humap3.0	huMAP3_06971.1_2	9293	6971	X,X,X,X,X,X,X	YWHAQ,YWHAB,SFN,YWHAG,YWHAE,YWHAZ,YWHAH
WT_BRAF_combined	TRUE	0.000153923373363939	47	120	8	0.0666666666666667	0.170212765957447	huMAP3_10808.1_5	humap3.0	huMAP3_10808.1_5	9293	10799	X,X,X,X,X,X,X,X	BRAF,YWHAQ,YWHAB,SFN,YWHAG,YWHAE,YWHAZ,YWHAH
WT_BRAF_combined	TRUE	0.000254447773994539	50	120	8	0.0666666666666667	0.16	huMAP3_09810.1_4	humap3.0	huMAP3_09810.1_4	9293	9805	X,X,X,X,X,X,X,X	BRAF,YWHAQ,YWHAB,SFN,YWHAG,YWHAE,YWHAZ,YWHAH
WT_BRAF_combined	TRUE	0.0131106887046936	83	120	8	0.0666666666666667	0.0963855421686747	huMAP3_12897.1_6	humap3.0	huMAP3_12897.1_6	9293	12882	X,X,X,X,X,X,X,X	BRAF,YWHAQ,YWHAB,SFN,YWHAG,YWHAE,YWHAZ,YWHAH
WT_BRAF_combined	TRUE	0.0133724565232085	40	120	6	0.05	0.15	huMAP3_07838.1_3	humap3.0	huMAP3_07838.1_3	9293	7837	X,X,X,X,X,X	BRAF,YWHAQ,YWHAB,SFN,YWHAG,YWHAE
WT_BRAF_combined	TRUE	0.0147367104203801	12	120	4	0.0333333333333333	0.333333333333333	huMAP3_10591.1_5	humap3.0	huMAP3_10591.1_5	9293	10584	X,X,X,X	HSP90AA1,HSP90AB1,FKBP5,CDC37
WT_BRAF_combined	TRUE	0.0251320357336518	5	120	3	0.025	0.6	huMAP3_08325.1_3	humap3.0	huMAP3_08325.1_3	9293	8324	X,X,X	RPA2,RPA1,RPA3
WT_BRAF_combined	TRUE	0.0394353790150795	15	120	4	0.0333333333333333	0.266666666666667	huMAP3_14477.1_6	humap3.0	huMAP3_14477.1_6	9293	14459	X,X,X,X	HSP90AA1,HSP90AB1,FKBP5,CDC37
WT_BRAF_combined	TRUE	0.0497898180039637	6	120	3	0.025	0.5	huMAP3_07481.1_2	humap3.0	huMAP3_07481.1_2	9293	7481	X,X,X	RPA2,RPA1,RPA3
WT_BRAF_combined	TRUE	0.0497898180039637	6	120	3	0.025	0.5	huMAP3_04189.1_1	humap3.0	huMAP3_04189.1_1	9293	4190	X,X,X	EEF1B2,EEF1G,EEF1D
WT_ERK1_combined	TRUE	4.21019609763181e-14	13	126	10	0.0793650793650794	0.769230769230769	huMAP3_09443.1_4	humap3.0	huMAP3_09443.1_4	9293	9439	X,X,X,X,X,X,X,X,X,X	TUBG1,MZT1,MZT2B,NEDD1,TUBGCP3,TUBGCP6,TUBGCP5,TUBGCP2,TUBG2,TUBGCP4
WT_ERK1_combined	TRUE	4.32083734832989e-13	15	126	10	0.0793650793650794	0.666666666666667	huMAP3_14882.1_6	humap3.0	huMAP3_14882.1_6	9293	14861	X,X,X,X,X,X,X,X,X,X	TUBG1,MZT1,MZT2B,NEDD1,TUBGCP3,TUBGCP6,TUBGCP5,TUBGCP2,TUBG2,TUBGCP4
WT_ERK1_combined	TRUE	8.4640742080172e-12	9	126	8	0.0634920634920635	0.888888888888889	huMAP3_00522.1_1	humap3.0	huMAP3_00522.1_1	9293	523	X,X,X,X,X,X,X,X	TUBG1,MZT1,MZT2B,NEDD1,TUBGCP3,TUBGCP2,TUBG2,TUBGCP4
WT_ERK1_combined	TRUE	5.74442866545257e-09	6	126	6	0.0476190476190476	1	huMAP3_09817.1_4	humap3.0	huMAP3_09817.1_4	9293	9812	X,X,X,X,X,X	MAPK3,MAPK1,DHPS,RPS6KA3,RPS6KA2,RPS6KA1
WT_ERK1_combined	TRUE	1.57301157814876e-07	8	126	6	0.0476190476190476	0.75	huMAP3_13479.1_6	humap3.0	huMAP3_13479.1_6	9293	13463	X,X,X,X,X,X	MAPK3,MAPK1,DHPS,RPS6KA3,RPS6KA2,RPS6KA1
WT_ERK1_combined	TRUE	2.59450438984784e-07	22	126	8	0.0634920634920635	0.363636363636364	huMAP3_00902.1_1	humap3.0	huMAP3_00902.1_1	9293	903	X,X,X,X,X,X,X,X	ATXN7,SUPT3H,TAF5L,SUPT7L,ATXN7L3,ATXN7L2,SUPT20H,TADA1
WT_ERK1_combined	TRUE	5.83339302611122e-07	24	126	8	0.0634920634920635	0.333333333333333	huMAP3_10397.1_5	humap3.0	huMAP3_10397.1_5	9293	10392	X,X,X,X,X,X,X,X	ATXN7,SUPT3H,TAF5L,SUPT7L,ATXN7L3,ATXN7L2,SUPT20H,TADA1
WT_ERK1_combined	TRUE	2.61694331674166e-06	6	126	5	0.0396825396825397	0.833333333333333	huMAP3_09385.1_4	humap3.0	huMAP3_09385.1_4	9293	9381	X,X,X,X,X	LIMS1,ILK,RSU1,PARVB,PARVA
WT_ERK1_combined	TRUE	5.77905740786029e-06	31	126	8	0.0634920634920635	0.258064516129032	huMAP3_12550.1_6	humap3.0	huMAP3_12550.1_6	9293	12536	X,X,X,X,X,X,X,X	ATXN7,SUPT3H,TAF5L,SUPT7L,ATXN7L3,ATXN7L2,SUPT20H,TADA1
WT_ERK1_combined	TRUE	9.05988748819275e-06	7	126	5	0.0396825396825397	0.714285714285714	huMAP3_11194.1_6	humap3.0	huMAP3_11194.1_6	9293	11184	X,X,X,X,X	LIMS1,ILK,RSU1,PARVB,PARVA
WT_ERK1_combined	TRUE	2.38975313721559e-05	8	126	5	0.0396825396825397	0.625	huMAP3_14916.1_6	humap3.0	huMAP3_14916.1_6	9293	14894	X,X,X,X,X	MAPK3,MAPK1,RPS6KA3,RPS6KA2,RPS6KA1
WT_ERK1_combined	TRUE	3.30900556670022e-05	38	126	8	0.0634920634920635	0.210526315789474	huMAP3_10385.1_5	humap3.0	huMAP3_10385.1_5	9293	10380	X,X,X,X,X,X,X,X	ATXN7,SUPT3H,TAF5L,SUPT7L,ATXN7L3,ATXN7L2,SUPT20H,TADA1
WT_ERK1_combined	TRUE	3.35732055445086e-05	4	126	4	0.0317460317460317	1	huMAP3_08949.1_3	humap3.0	huMAP3_08949.1_3	9293	8947	X,X,X,X	MAPK3,MAPK1,DHPS,RPS6KA2
WT_ERK1_combined	TRUE	0.000166102250749163	5	126	4	0.0317460317460317	0.8	huMAP3_04827.1_1	humap3.0	huMAP3_04827.1_1	9293	4828	X,X,X,X	LIMS1,ILK,RSU1,PARVB
WT_ERK1_combined	TRUE	0.000166102250749163	5	126	4	0.0317460317460317	0.8	huMAP3_06647.1_2	humap3.0	huMAP3_06647.1_2	9293	6647	X,X,X,X	LIMS1,ILK,RSU1,PARVB
WT_ERK1_combined	TRUE	0.000166102250749163	5	126	4	0.0317460317460317	0.8	huMAP3_11291.1_6	humap3.0	huMAP3_11291.1_6	9293	11281	X,X,X,X	MAPK1,RPS6KA3,RPS6KA2,RPS6KA1
WT_ERK1_combined	TRUE	0.000190808579179535	11	126	5	0.0396825396825397	0.454545454545455	huMAP3_14776.1_6	humap3.0	huMAP3_14776.1_6	9293	14755	X,X,X,X,X	RPS6KA4,DUSP7,DUSP9,MKNK1,MKNK2
WT_ERK1_combined	TRUE	0.000800240602531139	14	126	5	0.0396825396825397	0.357142857142857	huMAP3_03789.1_1	humap3.0	huMAP3_03789.1_1	9293	3790	X,X,X,X,X	ATXN7,SUPT3H,SUPT7L,ATXN7L2,TADA1
WT_ERK1_combined	TRUE	0.00253573235372752	3	126	3	0.0238095238095238	1	huMAP3_08875.1_3	humap3.0	huMAP3_08875.1_3	9293	8873	X,X,X	RPS6KA3,RPS6KA2,RPS6KA1
WT_ERK1_combined	TRUE	0.00253573235372752	3	126	3	0.0238095238095238	1	huMAP3_06334.1_2	humap3.0	huMAP3_06334.1_2	9293	6334	X,X,X	MIDEAS,TRERF1,DNTTIP1
WT_ERK1_combined	TRUE	0.00253573235372752	3	126	3	0.0238095238095238	1	huMAP3_10404.1_5	humap3.0	huMAP3_10404.1_5	9293	10399	X,X,X	MAPK3,MAPK1,DHPS
WT_ERK1_combined	TRUE	0.00253573235372752	3	126	3	0.0238095238095238	1	huMAP3_06300.1_2	humap3.0	huMAP3_06300.1_2	9293	6300	X,X,X	RPS6KA5,RPS6KA4,MAPK4
WT_ERK1_combined	TRUE	0.00253573235372752	3	126	3	0.0238095238095238	1	huMAP3_09590.1_4	humap3.0	huMAP3_09590.1_4	9293	9586	X,X,X	RPS6KA5,RPS6KA4,MAPK4
WT_ERK1_combined	TRUE	0.00753712750801679	21	126	5	0.0396825396825397	0.238095238095238	huMAP3_08438.1_3	humap3.0	huMAP3_08438.1_3	9293	8437	X,X,X,X,X	SUPT3H,TAF5L,SUPT7L,SUPT20H,TADA1
WT_ERK1_combined	TRUE	0.0100422097982765	4	126	3	0.0238095238095238	0.75	huMAP3_13355.1_6	humap3.0	huMAP3_13355.1_6	9293	13340	X,X,X	MAPK3,MAPK1,RPS6KA3
WT_ERK1_combined	TRUE	0.0100422097982765	4	126	3	0.0238095238095238	0.75	huMAP3_05396.1_1	humap3.0	huMAP3_05396.1_1	9293	5397	X,X,X	MIDEAS,TRERF1,DNTTIP1
WT_ERK1_combined	TRUE	0.0121952184173911	23	126	5	0.0396825396825397	0.217391304347826	huMAP3_09451.1_4	humap3.0	huMAP3_09451.1_4	9293	9447	X,X,X,X,X	SUPT3H,TAF5L,SUPT7L,SUPT20H,TADA1
WT_ERK1_combined	TRUE	0.0152737445033093	12	126	4	0.0317460317460317	0.333333333333333	huMAP3_10591.1_5	humap3.0	huMAP3_10591.1_5	9293	10584	X,X,X,X	HSP90AA1,HSP90AB1,FKBP5,CDC37
WT_ERK1_combined	TRUE	0.0248563711195676	5	126	3	0.0238095238095238	0.6	huMAP3_07709.1_3	humap3.0	huMAP3_07709.1_3	9293	7708	X,X,X	MIDEAS,TRERF1,DNTTIP1
WT_ERK1_combined	TRUE	0.0408089700443744	15	126	4	0.0317460317460317	0.266666666666667	huMAP3_14477.1_6	humap3.0	huMAP3_14477.1_6	9293	14459	X,X,X,X	HSP90AA1,HSP90AB1,FKBP5,CDC37
WT_ERK1_combined	TRUE	0.0492196693735211	6	126	3	0.0238095238095238	0.5	huMAP3_06585.1_2	humap3.0	huMAP3_06585.1_2	9293	6585	X,X,X	DUSP9,MKNK1,MKNK2
WT_ERK1_combined	TRUE	0.0492196693735211	6	126	3	0.0238095238095238	0.5	huMAP3_09513.1_4	humap3.0	huMAP3_09513.1_4	9293	9509	X,X,X	MIDEAS,TRERF1,DNTTIP1
WT_ERK1_combined	TRUE	0.0492196693735211	6	126	3	0.0238095238095238	0.5	huMAP3_07439.1_2	humap3.0	huMAP3_07439.1_2	9293	7439	X,X,X	DUSP9,MKNK1,MKNK2
WT_ERK2_combined	TRUE	4.14499632691768e-10	13	184	9	0.0489130434782609	0.692307692307692	huMAP3_09443.1_4	humap3.0	huMAP3_09443.1_4	9293	9439	X,X,X,X,X,X,X,X,X	TUBG1,MZT1,MZT2B,TUBGCP3,TUBGCP6,TUBGCP5,TUBGCP2,TUBG2,TUBGCP4
WT_ERK2_combined	TRUE	2.8039203365153e-09	15	184	9	0.0489130434782609	0.6	huMAP3_14882.1_6	humap3.0	huMAP3_14882.1_6	9293	14861	X,X,X,X,X,X,X,X,X	TUBG1,MZT1,MZT2B,TUBGCP3,TUBGCP6,TUBGCP5,TUBGCP2,TUBG2,TUBGCP4
WT_ERK2_combined	TRUE	5.98077955250593e-08	9	184	7	0.0380434782608696	0.777777777777778	huMAP3_00522.1_1	humap3.0	huMAP3_00522.1_1	9293	523	X,X,X,X,X,X,X	TUBG1,MZT1,MZT2B,TUBGCP3,TUBGCP2,TUBG2,TUBGCP4
WT_ERK2_combined	TRUE	6.1719474371398e-07	7	184	6	0.0326086956521739	0.857142857142857	huMAP3_11083.1_5	humap3.0	huMAP3_11083.1_5	9293	11074	X,X,X,X,X,X	TNRC6A,AGO3,TNRC6C,AGO2,AGO1,TNRC6B
WT_ERK2_combined	TRUE	2.42823095528547e-06	8	184	6	0.0326086956521739	0.75	huMAP3_13205.1_6	humap3.0	huMAP3_13205.1_6	9293	13190	X,X,X,X,X,X	TNRC6A,AGO3,TNRC6C,AGO2,AGO1,TNRC6B
WT_ERK2_combined	TRUE	4.65143992190152e-06	5	184	5	0.0271739130434783	1	huMAP3_10669.1_5	humap3.0	huMAP3_10669.1_5	9293	10662	X,X,X,X,X	TNRC6A,AGO3,AGO2,AGO1,TNRC6B
WT_ERK2_combined	TRUE	4.65143992190152e-06	5	184	5	0.0271739130434783	1	huMAP3_09137.1_4	humap3.0	huMAP3_09137.1_4	9293	9134	X,X,X,X,X	TNRC6A,TNRC6C,AGO2,AGO1,TNRC6B
