"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"PC21"	"PC22"	"PC23"	"PC24"	"PC25"	"PC26"	"PC27"	"PC28"	"PC29"	"PC30"	"PC31"	"PC32"	"PC33"	"PC34"	"PC35"	"PC36"	"PC37"	"PC38"	"PC39"	"PC40"	"PC41"	"PC42"	"PC43"	"PC44"	"PC45"	"PC46"	"PC47"	"PC48"	"PC49"	"PC50"	"PC51"	"PC52"	"PC53"	"PC54"	"PC55"	"PC56"	"PC57"	"PC58"	"PC59"	"PC60"	"PC61"	"PC62"	"PC63"	"PC64"	"PC65"	"PC66"	"PC67"	"PC68"	"PC69"	"PC70"	"PC71"	"PC72"	"PC73"	"PC74"	"PC75"	"PC76"	"PC77"	"PC78"	"PC79"	"PC80"	"PC81"	"PC82"	"PC83"	"PC84"	"PC85"	"PC86"	"PC87"	"PC88"	"PC89"	"PC90"	"PC91"	"PC92"	"PC93"	"PC94"	"PC95"	"PC96"	"PC97"	"PC98"	"PC99"	"PC100"	"PC101"	"PC102"	"PC103"	"PC104"	"PC105"	"group"	"sample"	"key"	"show_id"	"bait"	"paralog"	"batch"	"node"	"state"
-11.0398356795067	17.9165737102107	-1.07943372492658	8.47630190003963	-3.01856256548356	1.81848491030652	-6.28137245251791	1.46978634983509	-2.27737848049499	2.29647327836699	-2.42064624583145	0.415001999522507	-1.60538061835388	3.1753860893219	-1.18274938791398	1.66609218595809	-1.03530839698711	0.529482496601104	-2.20357983710249	0.501153533690081	-2.87554614880482	1.38856832552459	-0.817060770899696	0.334176496036148	-1.00135923946936	2.00210885428151	-1.57437937428217	1.92393826377625	-1.15839862219607	1.02586940645477	-1.4536777130142	0.0300515920047956	2.31014818714862	-1.23740689697537	0.9676520077435	0.513056194213747	0.875480949508645	-1.8576524900777	-0.681286858977582	1.27183888039431	0.200174922372433	0.485416165147932	-1.0801281257101	-1.66323515725701	-0.266390153259919	0.391893693030564	1.76432648494361	0.803345046355831	1.12200869577134	-0.0878419222221269	-1.28507305414768	0.9122650991295	0.844025481571466	0.111121797759524	1.60704186185341	0.74376811171907	-2.21782491235315	-1.52485775707863	-1.23567060160122	2.3275126969652	0.433304931202182	0.420198807274968	0.369345167006889	-1.06946787775361	-1.01235918047439	-0.125291152168826	-0.0402250065577143	-0.329444946112887	-0.2228579642173	-0.738468503891818	0.345073567452655	0.116943242688815	0.634998173499499	0.234330299126171	0.619438595592152	0.0487915840520437	-0.913818571167034	-0.755513774793536	-0.907442875148227	-0.207894189166571	0.464137260681858	0.363140685185626	0.387392366358338	0.58179584665711	0.703075995748677	-0.0551257219360515	-0.0230029911737764	-0.177592731301105	-0.107187658437334	-0.826730121091737	0.135714104748927	0.0792165929791696	1.24342896991325	-0.412151507248144	-0.425837286051306	-0.0650565332577804	-0.631039907916161	0.747681827425753	0.368133789317388	0.113562371360394	0.3302896126517	-0.193588102968913	0.348386510955296	-0.518800491192306	-6.62447527388643e-15	"BrafG469A"	"101_data1"	"101_data1"	FALSE	"BrafG469A"	"BRAF"	"1"	"RAF"	"CA"
5.91794678079187	-5.46187600144276	-9.64537600334282	4.27846124214842	-3.70538540733107	-0.356101569893968	0.982707095218947	-0.749519869796112	3.09524907687005	-6.89884336495061	-2.11119847600087	-0.545114981320191	-2.65566953873792	1.9212719585508	-5.14528056118212	0.412294451653773	-2.32818564585794	1.32066574061602	-2.57595434392718	1.79922926217783	-2.49644636428787	-2.48964029028847	-0.0991436135834834	-0.699569637906472	-0.204410796195646	1.09045473727206	-0.229924890242081	-2.33868101815122	-1.08913923623035	-0.373019120877225	-2.8277929344214	0.676453674270104	-0.220154839767622	0.286828429095718	0.69289616453918	1.78329841185346	0.332040161909824	0.103935260740557	-0.844538006490322	-0.65939254526457	-1.21255687439163	0.0814173730530402	-0.623881304020292	-0.0561379872887822	-0.381985466788483	-0.63607378053359	0.501853871842431	-0.0403504681191623	0.906304376591756	-0.363327138239831	0.511503093969664	-0.873791183231241	-1.05360742879693	-0.538588090789623	-1.3180610445514	0.610211419094249	0.804506498000904	0.368678973059536	0.402127541474131	0.422907491070958	-1.00757126052646	1.02500315117204	0.118588283944787	0.613700202389535	0.868835417453274	-0.499542388853806	-0.339925761114214	-0.541850299574004	-0.288579805895901	-0.267390150469089	-1.14582203828036	-1.32040799856386	0.620636488092311	0.104095959369375	-0.146458028005452	-1.03123747366217	1.60346459627762	0.0556771956122555	-0.0411713705820902	0.524566929081078	-1.05618062342284	-0.633026228342807	0.228372948231402	-0.632352171009427	0.65104546549459	0.0740144635679274	-0.273954218060255	-1.22337241374271	-0.516496398750861	0.601575848737877	-0.191805210457274	0.70177649123329	1.04720085231744	0.0280523316512296	0.22490979346198	-0.0492540825817635	0.187091823612319	-0.722229969263736	-1.06289185842016	1.03235428392149	-0.058820683186378	-0.289233801620042	0.926670406931486	-0.343678555136979	-2.00321530197112e-14	"ERK2AA"	"103_data1"	"103_data1"	FALSE	"ERK2AA"	"ERK2"	"1"	"ERK"	"CI"
-0.15601167375809	-3.96778168271749	2.25162146493969	-2.90677291639611	-4.36488994239503	-6.45028653405663	-0.827209058596849	2.71916869590722	0.0532807474620578	-3.00290751157036	1.71761728939585	1.9557252538537	-0.695316337860373	2.72249350737778	-2.99657114018887	1.10500246879832	4.20563280397211	-2.91451364249241	-1.72393170148052	-0.177285036687197	2.15659502763254	0.298768714644627	3.73401171546916	-1.81135180963351	0.302738675893829	1.43842159972555	-0.24348218663717	0.280458744822862	1.00542968295721	0.423749740499758	-2.23093188829995	-0.704055077472772	1.06512778761909	2.21733755312145	0.0105988201551694	-1.29920686066124	-0.657813494716879	1.09778176080809	0.314311966797028	-1.69604905783114	-0.121973679244238	-1.23835489215186	1.53109085549406	-1.07939427107634	-0.250814126022547	0.0790400781763517	0.992184193312186	-0.713959526924602	0.406446439230753	0.370735164582902	0.947599868329561	0.138721306544223	0.642197370628114	-0.568299976139522	-1.05471159621592	-1.17805347882134	-0.461157843461844	-0.668087962253578	0.938615061735884	1.0139455944936	-1.03997583345513	-0.749564389736572	-0.269876512968077	-0.93121391697093	0.405548949406123	-0.016661128536668	0.018458097358779	-0.153355758329569	0.743558692572042	-0.118889015040053	-0.708239127297989	-0.38586223203456	0.945833817161172	-0.277895556144563	-1.4806646576462	0.765902086963789	-1.37573135140807	0.55929557781249	-0.365830777192072	0.291224964754787	0.668218499869484	0.254353797128421	-1.27349366565242	1.09887488786372	0.195223514141207	0.238283660255337	-0.847400164263124	-1.2595802749129	0.518131673444874	-1.08879537095668	0.624913105219241	-0.290320242021729	-0.61716535275779	1.04330563986888	0.0734585653978667	0.374635026763153	-0.0905795293485572	-0.0729800200009233	-0.462609817864171	-0.866131755021043	-0.621176137450519	-0.00156596687346774	-0.0850720062045413	-0.586238979837413	-1.8587345204657e-14	"NrasQ61K"	"104_data1"	"104_data1"	FALSE	"NrasQ61K"	"NRAS"	"1"	"RAS"	"CA"
-2.96628667763753	7.81450040538386	-6.68734688970345	-8.92836335387133	4.55950237357066	-0.5500190908823	5.53073991141659	-0.273255525728082	-1.17811012291217	-0.366136648048377	-1.95191621688216	1.74649882325608	-5.38244773959835	-0.0126740298068995	1.85073671945534	-1.38410183458926	3.198912542009	1.21321132279103	0.246216433723366	2.15861517254405	0.418725076288404	-1.01570785715506	2.29354433869618	-0.0455852365586171	1.9668130039772	0.26001540363259	-0.860925638508027	0.123979902957358	-0.912180753008087	-0.00872001892363506	2.66398171802543	-0.111375575524054	-2.88023529979223	-1.03249178298447	-0.404459222345577	-0.334459903409693	0.594467217270579	-0.976896021486238	-1.42312842149281	-2.33050849422457	-2.44117541866243	-0.972564672434651	0.0986926308643564	-0.581998692027481	0.301669058460181	0.671267284849041	0.198538825104163	1.3623755126711	1.45687825571095	0.491606776326362	0.164245253229019	0.136514143754641	1.35953972534666	0.129032461288816	0.863705573652954	-1.3276281283471	0.614745870542792	0.167240025572352	-0.910563022756281	2.83724538247528	0.849486942270116	0.62937452893002	0.225724136196704	1.12784470510276	-0.460487524575411	0.597695503555549	1.52601281320777	-0.00576769002908142	-1.00200061649666	0.255536765630112	-0.927775840361953	0.350259401894348	-1.21587336289311	-1.35688657627831	-0.188856135676958	-0.183491787309988	0.286541329119699	0.715517454834503	0.59631605537673	0.0970004347452124	0.12225168634439	0.240970238809494	-0.0910919251835687	0.139687992448652	0.526808463945318	0.564198486343881	0.787401348023963	0.239337957605817	-0.172919142504493	0.625834223531739	-0.250293810544711	-0.0453450417292844	-0.310520781637374	-0.851126413125398	0.504333523184268	0.146478238434895	0.214367207384002	0.201696769771289	0.117741351985726	-0.541442964926566	-0.611174702794122	0.0211751214816726	0.433017050168386	-0.580794282129177	-1.78146343163266e-14	"ArafD447A"	"106_data1"	"106_data1"	FALSE	"ArafD447A"	"ARAF"	"1"	"RAF"	"CI"
0.741120677843547	5.50009725729514	-1.00113614719943	-3.65049124068373	1.99862671309012	1.42164933812451	-6.43376820400581	4.42591141764958	-4.23334466342817	-0.825858329982026	-0.736469806111702	-4.00228582033654	0.84146158092626	-2.33463464304318	-3.92381154392699	-0.912441340426845	-1.08746410178706	-0.555100106095561	-1.0416713017075	-1.90676139977566	-1.61000778360674	1.10148201458376	0.0921339291148707	-0.545907257476046	2.29302830019973	-0.736688476757292	2.72526188153098	-0.864328174612558	2.11385543667973	0.563976396521949	0.699513771993432	0.621686972324403	1.0321720578468	1.02323355400616	0.103016181446392	-0.426593199108195	1.9505066039114	-2.77602204536572	-1.75809785208613	1.17362961912816	0.165898803796934	1.21490821748919	-0.16109579890241	0.784995806485669	0.348940812857142	-0.513437861777907	0.887947299507814	0.560985133437055	-0.415215527230983	-0.0754183281832139	0.303778983721005	0.334539486300901	-0.0491124228616384	1.02251110708153	1.24932073162179	-1.19959288142889	0.219402941863041	0.659024998493052	-1.33376014073471	-0.808403143349084	-0.380178537943772	1.12502140066295	0.00481084080768055	-0.280811579265331	-0.917108306301502	-2.89483414698463	0.672811923021695	0.160394253444579	-0.457629906533942	-1.32714083676856	-0.621663714826401	-0.777608745913478	0.138358195264068	-0.0210071848459047	-0.886277745203869	0.141926000772467	0.0508919519031659	-0.0403316738996652	0.472521043681714	-0.714055398141863	0.11514765936736	0.104088755026257	-0.723437611699417	-0.158929961916768	-1.55149688074857	1.10342501495546	-0.66067065454106	-0.147575264303656	0.872753734197283	1.16163314277872	-0.588473641089956	0.276577381427175	-0.942255375265871	0.267322653054872	-0.184244493148414	0.189135377078743	0.101934324427832	0.402216528111798	-0.431829982933153	-0.0954633367679957	-0.543400540060866	0.449092717780826	0.100039921200598	-0.105005052964595	-1.84222754238961e-14	"BrafD594N"	"108_data1"	"108_data1"	FALSE	"BrafD594N"	"BRAF"	"1"	"RAF"	"CI"
8.60131620927983	-12.2321246479011	-7.78812210884717	5.63883872442998	2.81362261691437	0.355189672652	-1.14036570208507	1.46021421401212	-1.44852182077573	3.25543098150656	-0.0438880232412974	-0.883451461536954	2.54396151895593	0.631427522955457	-0.825841908121583	0.258544948606721	-1.42977480686345	3.58424837453936	0.946745361799504	1.94521133563936	1.2413683432469	1.79546424312688	0.902952757690692	-3.90028906339931	0.68365217172888	1.52284272221453	1.48890378636796	-0.80689614887445	-1.07762014687062	-0.732652909638355	-1.23591416579269	-0.930193813549	0.905297837838482	-0.235793715063067	-1.33407155562916	-0.602185951111534	0.949177520263939	-0.209512262371909	0.848176743653686	-0.503389657500143	1.00321651973742	-0.104557185664191	1.24092561784886	-0.397066026320212	-1.04954989012159	1.16770648586138	-0.267081831645059	1.87997735808638	0.0810335369549359	-0.547282121789454	0.938589060062723	0.083066439657842	0.0437873653932606	-0.0196379110617124	-0.0444168422585159	-0.445834438050063	1.02934680680882	0.887843951892712	-1.26792463086866	-0.76244276517793	-0.179050243537107	-0.121388458962403	1.27319491966444	-1.27149052154779	0.803954203975201	0.695854306122876	0.183386870299164	-0.728801854823913	0.141531465318392	0.343669133642655	0.233501573554052	-1.21356898347133	0.745249261628547	0.672928252131684	-0.610143879351722	-0.640531041382626	-0.324140541867163	-0.152384703374269	0.473781591286809	1.14853688566005	0.0291136793032029	-1.01490543245986	-0.516752422442059	-0.168399592603301	1.62548317605327	0.0163359113369508	0.272105066812812	1.9640242053639	0.339121467873654	0.375522475323076	-0.198041689866108	0.186155396549404	-0.319797932396	0.149173022074042	0.481476865435942	-0.0781106259751377	0.24222346435334	0.802883210804389	0.992206830295482	-0.480637817952118	1.18689137716723	0.867688580854992	0.393062116400223	-0.587249005176652	-2.1409198198985e-14	"ERK1DD"	"109_data1"	"109_data1"	FALSE	"ERK1DD"	"ERK1"	"1"	"ERK"	"CA"
-5.72156541037065	8.28371276226451	-6.88647924796239	-11.4940605209607	-3.71776362344966	4.79631032656398	1.3291950249886	4.09188125180329	5.82838278229862	3.10589755299516	4.11743050290059	-1.57069591732619	0.0274706738480663	3.88127768371585	5.23369133465269	-2.33699609651867	-5.36902340100112	-1.24794528670727	-0.968604135262058	-0.386363035108424	-2.1019451150652	-3.19274691454274	0.683028913725142	-0.281974236562375	0.751195322140304	0.644188113522695	1.20861269418983	0.0440582478546019	0.5981388410408	-1.30722242675562	-1.26008734454418	0.926520781009934	1.18966627535591	-0.0226386889951874	-0.57975503775516	-0.532674353659566	-2.01321042852534	-0.0842318445458329	-0.205228764250348	0.614784744497162	-0.320811491131462	-0.35579504259784	-1.18602062997411	-0.655365260081046	-0.980130019143276	-0.0401986929635677	0.154737996920997	1.30154451071615	-0.796471190444426	2.21266386440877	1.00731298108084	-1.77120799666782	1.02675159365794	-0.302486920416741	-0.0327621631505627	1.20777828306175	-0.579833659149034	1.39423297807689	-0.383892038624633	-0.495995343805181	-0.998106835010112	-0.0293166339449393	-1.0418660149407	-0.532661217758337	0.191199500307785	-0.452734253587786	-0.817527944541617	-0.707541070311834	1.13555086454168	0.977737639562391	-1.40310504916712	0.465894807296023	-1.67179749175058	-0.86690250417597	0.360953184970333	-0.0452668561647201	-0.637427281642987	0.073687665121819	-0.0750911091412555	-0.794749321421128	-0.472998220143112	-0.445834436043907	-0.143597429006559	-0.829993611327878	-0.253355773480188	0.791371123890307	0.0304922135578806	0.337277607288871	0.213365535949845	-0.993201229634547	-0.00478516074112391	-0.151265576727022	-0.144997958001114	-0.147062424822284	-0.355459079438868	0.124942885647853	-0.310753108482365	0.261676769614781	-0.0537199822675592	-0.444073834440196	0.201769299294273	0.208542212923489	0.157433358545767	-0.362084006086508	-1.96513812167343e-14	"Raf1D486A"	"110_data1"	"110_data1"	FALSE	"Raf1D486A"	"RAF1"	"1"	"RAF"	"CI"
13.0785749774053	0.0531099985981206	4.8294031763039	-3.60877789889039	5.40220092200832	-0.416469025085432	-4.30684536327634	-1.07073800101941	1.17341363010266	-2.0905294480475	0.578660959932587	3.52760502654438	1.87316990108585	0.12727166776229	-2.49070740981276	-2.96302576389156	-1.10480378414968	1.6381809330854	0.513925777198107	-0.323356996597557	0.858519532560908	-1.84432775920917	1.56315973946032	0.349952954724528	-0.257107516153815	-1.21969409795363	0.309881056121544	1.4340790537554	-2.65228593676183	-0.705158404714071	-2.09923979536742	-1.33791925551311	1.51513973507669	-0.270325154263974	-0.393362028282331	-0.812119526988722	-0.566942641699061	0.115612319120278	0.978360084449854	0.0930040746485125	0.134795164207727	-0.455744717091699	-0.598316308759752	0.41779121126429	-0.788445255371878	0.143484917372435	-0.0976162017883141	0.950400964826215	0.610105106601208	0.086821626167941	-0.986402084711725	-1.33262861101949	0.0176563190824765	2.0985093228913	-0.445467308779702	0.00461384079436448	-0.232240051201702	0.460194892773145	0.0619224171081222	-1.1702510857324	0.637108445421599	-0.225429061061664	0.952907984714335	-0.387392732074241	-1.94882502702578	-0.0637107450411631	0.812977804981875	0.183399200551674	-0.00390983764393778	0.115420320423258	0.395851015659862	-0.468830022317284	0.0110141708951224	-0.399164216701326	1.3110351149809	-1.59215216627086	0.18019093368509	-0.379308625110757	0.0418934420016875	1.63929274123762	0.184662855381355	1.32590104672657	0.671985586020553	0.477273953278042	-0.611132980163827	-0.0201576921619209	1.76551909266927	-1.07900012239109	1.50736289186358	-0.0831439904523888	-0.442934940446966	0.293376057751542	-0.543722301587217	-0.0658551069374421	-0.557356362219482	0.0918339613174217	-0.393284485864007	-1.28670852471326	0.325749177129666	-0.72242455574234	-0.393530448753191	-0.547853178660855	-0.0774469004048826	-0.358246838527029	-1.35876553064573e-14	"MEK1WT"	"111_data1"	"111_data1"	FALSE	"MEK1WT"	"MEK1"	"1"	"MEK"	"WT"
4.29413703330187	-7.11688514115524	5.57956105537637	0.831468608686591	-2.38674235644453	-2.25298290186308	-2.31848880617827	-6.69905222592931	-4.34395159529278	3.42008526976046	4.72695058889908	-0.34495535317085	-3.27966568319605	-3.36570070348253	-2.0596772893899	-0.641868036261233	-1.48878979590651	2.49501196997345	-1.07627173469598	0.988661681666086	-1.5014973119645	-1.2967076822272	-0.231922832122652	0.0614527872020274	2.13009877580315	0.13957041614088	-0.175648530960318	0.571904869762195	-0.30878972315171	-0.33588913297941	-0.426705073194895	-0.152029718329135	0.6102327566769	-0.367883063592816	0.335345969051118	-0.284735244347656	-0.229144149404491	-1.17902525601971	0.206755751230535	-0.512549225595745	0.246695175702708	-2.24995770735874	0.37674807046267	-0.431562172793114	-0.221488346393265	-0.542550127617681	-1.53776321464283	-0.597167734346107	-0.0595955084942638	0.442483468415932	1.08506023148817	0.663142959209964	0.711496742283604	0.628990207336674	0.580280706261081	-2.17198423022727	1.01610264645352	-0.582137738566279	-0.42772190161055	-0.545553411337554	-0.874169696624391	-0.735360775019505	-0.392469984515055	-0.0634165125756286	0.258002310150959	-0.545972013298183	-0.896923393937802	0.225688748580145	-1.56448574808652	0.740684157956052	-0.438511232899799	1.59300351713749	-0.129083698679541	-0.291378650798887	0.58542445227575	-1.21702920920076	-0.381906333929745	-0.834829697909533	-0.562389306175716	0.0831977577191886	-0.718503482044261	0.981792572813446	1.14301534267859	0.651961105812084	-0.694057642347667	0.296766437054772	-0.87327573959284	0.696759013831872	-1.03503066897808	-0.928712282503959	0.713820841273659	0.0637259768791772	-0.178124033818722	1.09457834633957	0.0415951691924034	1.02583682400394	1.01880571752175	0.15100109399686	0.313453280143108	1.06454692416566	0.294840172299268	-0.632330963493536	0.192139294810261	-0.401245789632131	-1.82835517559266e-14	"HrasWT"	"112_data1"	"112_data1"	FALSE	"HrasWT"	"HRAS"	"1"	"RAS"	"WT"
17.438083213334	-0.801334882707743	7.014726858383	-4.32359042453632	4.40343142345354	3.20283156592464	-2.90691166963431	0.211507226610345	0.904621264068031	-0.579250231597211	0.752500898404205	-3.4537464624336	0.176978553716956	-0.259042497504994	0.191925347280336	1.74830442949452	-0.148883389623951	0.230530521532978	-1.39252823503969	2.4784291502687	0.123054456097785	-0.294490375014666	-1.01948913945657	1.23200994937304	-0.100764393076599	2.43740535819807	-0.639656432377391	-0.250942113700846	0.134559466907182	-1.04887657694352	-0.213363407616143	-1.0237844896834	-1.29342471437605	2.59328072513134	-0.724616846652969	-1.17346001920761	0.297223923146477	1.32502524019242	1.10495286496963	1.3419054866839	2.11568281364181	-1.1464277711752	-1.23801476686458	-0.993700574840327	-1.19411701806848	-0.76825107821617	-2.0146905856554	1.48884446147431	1.23057469483021	-2.54418083959629	-1.39329529922019	0.210763567790837	-0.918681640425569	0.599304250478198	0.368808161762232	1.10116051208538	0.156912023916148	-0.403501691103642	-0.449811112096594	0.774127385880334	0.223072986962392	0.195013377775744	0.999756277703956	0.067980080932292	0.0976943304652937	0.0693525551392998	0.611634481481823	1.88119591057367	-0.493231407220932	-0.158251216951904	-0.343612817496868	1.34504667432751	0.318138810749254	-1.19591702392994	0.563709135499188	0.496869473185615	-0.473686006796329	1.00596417319303	-0.215176886140787	-0.26563806912729	0.135275798385367	0.554135298099982	-0.844723338171784	-2.29559111561772	-0.0655425139681917	-0.0977387788309685	-0.333332177242216	-0.819748012558558	-0.858075050054316	-0.029592599777911	0.511554841236786	0.410687992234211	-0.823578249816237	0.219088778952457	0.141382231615922	-0.0431027152623708	-0.36880053574106	0.200441178027193	-0.728397987697004	-0.200958958538965	0.627256969005185	0.710153367044782	0.0747397104403415	-0.165887300105234	-1.29783336855205e-14	"MEK2AA"	"113_data1"	"113_data1"	FALSE	"MEK2AA"	"MEK2"	"1"	"MEK"	"CI"
