Group	Comparison	log2FC	padj	AvgIntensity	Gene	significant
NrasWT	NrasWT__vs__GFP8ng	-0.305761366368802	0.00112725236098898	10.0466818516509	RAPGEF2	0
NrasWT	NrasWT__vs__GFP8ng	NA	NA	8.90059115210779	RAPGEF4	0
NrasWT	NrasWT__vs__GFP8ng	-0.334552758290647	0.000432630481978309	10.8555872593649	RAPGEF6	0
NrasWT	NrasWT__vs__GFP8ng	0.150189265954757	0.136843177409837	8.75629044839659	RASSF5	0
NrasWT	NrasWT__vs__GFP8ng	0.229003713693131	0.566215363825526	10.1493490661123	RGL1	0
NrasWT	NrasWT__vs__GFP8ng	0.0580749476299933	0.366538448345336	8.62011511118138	RGL2	0
NrasWT	NrasWT__vs__GFP8ng	-0.169992558971738	0.0517499391875888	11.9859324061978	SNX27	0
HrasQ61R	HrasQ61R__vs__GFP8ng	1.13119379869433	3.84078594783848e-08	8.50885166583015	AFDN	1.5
HrasQ61R	HrasQ61R__vs__GFP8ng	0.361276774557381	4.69121764348662e-05	9.59787104800828	ARAF	0
HrasQ61R	HrasQ61R__vs__GFP8ng	-0.439447319825696	1.29210477114153e-05	11.4092365985945	ARAP3	0
HrasQ61R	HrasQ61R__vs__GFP8ng	3.02386904246176	2.20686961541745e-11	10.7712843260803	BRAF	1.5
HrasQ61R	HrasQ61R__vs__GFP8ng	0.63287283181568	1.84263452774903e-07	11.1665526147349	KRIT1	0
HrasQ61R	HrasQ61R__vs__GFP8ng	2.19183804129599	2.48816010375052e-12	9.73492309128928	PIK3CA	1.5
HrasQ61R	HrasQ61R__vs__GFP8ng	0.661422032055572	1.79083226432194e-05	10.4439371749405	PIK3CD	0
HrasQ61R	HrasQ61R__vs__GFP8ng	1.0441600362627	7.21162151098759e-09	10.0341929348439	PIK3R1	1.5
HrasQ61R	HrasQ61R__vs__GFP8ng	0.415710196048753	3.33022752022362e-06	10.1605394438826	PIK3R2	0
HrasQ61R	HrasQ61R__vs__GFP8ng	0.841121309969481	3.24755343633388e-07	11.6639502018798	PIK3R3	1.5
HrasQ61R	HrasQ61R__vs__GFP8ng	0.798805676922562	1.06569851855126e-05	8.87539023460906	PLCE1	0
HrasQ61R	HrasQ61R__vs__GFP8ng	0.122449329267085	0.282971911495588	7.89827783262015	RADIL	0
HrasQ61R	HrasQ61R__vs__GFP8ng	2.7863713148947	1.07521577430951e-13	10.6022850643152	RAF1	1.5
HrasQ61R	HrasQ61R__vs__GFP8ng	1.52903757679331	5.03294031758764e-05	8.2182966915971	RALGDS	1.5
HrasQ61R	HrasQ61R__vs__GFP8ng	0.908738805485903	1.12854847661842e-07	9.03090609450051	RAPGEF2	1.5
HrasQ61R	HrasQ61R__vs__GFP8ng	NA	NA	10.8812454916583	RAPGEF4	0
HrasQ61R	HrasQ61R__vs__GFP8ng	0.905821554240115	1.40875944916468e-07	10.9766111172179	RAPGEF6	1.5
HrasQ61R	HrasQ61R__vs__GFP8ng	1.22326848528998	1.44282618928454e-07	10.7990331626833	RASSF5	1.5
HrasQ61R	HrasQ61R__vs__GFP8ng	0.995033177981442	0.0183509471553833	11.3184514388031	RGL1	0
HrasQ61R	HrasQ61R__vs__GFP8ng	1.80832556200759	4.9228876344229e-10	12.288650759474	RGL2	1.5
HrasQ61R	HrasQ61R__vs__GFP8ng	0.0711174299312254	0.37047480457438	10.2503556008603	SNX27	0
HrasG13R	HrasG13R__vs__GFP8ng	1.22515331764782	3.59969634820356e-08	10.9282644512125	AFDN	1.5
HrasG13R	HrasG13R__vs__GFP8ng	0.270267648868194	0.000339406534132948	9.48844542137077	ARAF	0
HrasG13R	HrasG13R__vs__GFP8ng	-0.285641402873731	0.000301351419534876	10.3734100044025	ARAP3	0
HrasG13R	HrasG13R__vs__GFP8ng	3.16695901851829	1.00100154074893e-10	8.33507299841416	BRAF	1.5
HrasG13R	HrasG13R__vs__GFP8ng	0.392449807311507	3.60777856643643e-06	10.8281144014515	KRIT1	0
HrasG13R	HrasG13R__vs__GFP8ng	2.14437751187515	9.22025858360884e-12	9.47178876283264	PIK3CA	1.5
HrasG13R	HrasG13R__vs__GFP8ng	0.507644460653418	0.000141560148287465	8.84028890630825	PIK3CD	0
HrasG13R	HrasG13R__vs__GFP8ng	0.953344470742189	2.46170765167458e-09	9.3749034223994	PIK3R1	1.5
HrasG13R	HrasG13R__vs__GFP8ng	0.54517586935714	6.75458333888262e-07	10.002019274728	PIK3R2	0
HrasG13R	HrasG13R__vs__GFP8ng	0.697529932387362	1.77404476689533e-06	9.61378156968929	PIK3R3	0
HrasG13R	HrasG13R__vs__GFP8ng	0.988563560310503	1.51656803379039e-06	10.2470279266993	PLCE1	1.5
HrasG13R	HrasG13R__vs__GFP8ng	0.0344780708849828	0.768629404668769	9.84074503569045	RADIL	0
HrasG13R	HrasG13R__vs__GFP8ng	2.76226664919232	1.52106253995143e-12	10.3497492590962	RAF1	1.5
HrasG13R	HrasG13R__vs__GFP8ng	1.50044184811888	4.64224276771427e-05	9.92713092346562	RALGDS	1.5
HrasG13R	HrasG13R__vs__GFP8ng	0.277271633365117	0.00318846657118947	10.1046889504972	RAPGEF2	0
HrasG13R	HrasG13R__vs__GFP8ng	NA	NA	9.921606461169	RAPGEF4	0
HrasG13R	HrasG13R__vs__GFP8ng	0.615753351504605	5.4211444700595e-06	9.74448809261487	RAPGEF6	0
HrasG13R	HrasG13R__vs__GFP8ng	1.50762020630785	5.63276498279597e-08	10.7935882780281	RASSF5	1.5
HrasG13R	HrasG13R__vs__GFP8ng	0.903576677069051	0.0238936053187589	9.67244578380727	RGL1	0
HrasG13R	HrasG13R__vs__GFP8ng	1.99715947780545	1.31739325313755e-09	11.2853250717214	RGL2	1.5
HrasG13R	HrasG13R__vs__GFP8ng	-0.165055429986285	0.0370017635172591	11.675581347564	SNX27	0
KrasWT	KrasWT__vs__GFP8ng	-0.914635622443535	4.72547083834198e-08	10.5149252062526	AFDN	0
KrasWT	KrasWT__vs__GFP8ng	0.100625547285382	0.0521190004955253	9.57151585311668	ARAF	0
KrasWT	KrasWT__vs__GFP8ng	0.0821799026133423	0.455415707145479	9.16420756077584	ARAP3	0
KrasWT	KrasWT__vs__GFP8ng	0.781377574384274	2.20569856049911e-06	11.034195792797	BRAF	1.5
KrasWT	KrasWT__vs__GFP8ng	0.344930699726648	6.41611066423918e-05	11.8140275162466	KRIT1	0
KrasWT	KrasWT__vs__GFP8ng	0.11694257244657	0.0319133536122083	10.4963422455989	PIK3CA	0
KrasWT	KrasWT__vs__GFP8ng	0.185736439714869	0.156653351827617	9.85142495348621	PIK3CD	0
KrasWT	KrasWT__vs__GFP8ng	0.275428193636921	0.000352337202289956	11.3586235429526	PIK3R1	0
KrasWT	KrasWT__vs__GFP8ng	0.25796149950434	0.000509419076482635	10.661687135824	PIK3R2	0
KrasWT	KrasWT__vs__GFP8ng	-0.110099528544989	0.0892280502857862	10.4394521432574	PIK3R3	0
KrasWT	KrasWT__vs__GFP8ng	0.0112409418233526	0.850934790030105	11.5287233141779	PLCE1	0
KrasWT	KrasWT__vs__GFP8ng	0.40338921716573	8.68463470940189e-05	9.38291183744721	RADIL	0
KrasWT	KrasWT__vs__GFP8ng	0.86648400213415	1.96455596198448e-05	8.7514918532744	RAF1	1.5
KrasWT	KrasWT__vs__GFP8ng	0.833475482236133	0.0355397657933948	10.3834712711206	RALGDS	1.5
KrasWT	KrasWT__vs__GFP8ng	-0.428432398448038	8.28303982430353e-06	8.9509571937621	RAPGEF2	0
KrasWT	KrasWT__vs__GFP8ng	NA	NA	10.9469077969757	RAPGEF4	0
KrasWT	KrasWT__vs__GFP8ng	-0.663226400798699	5.4858893627433e-07	10.0504010876897	RAPGEF6	0
KrasWT	KrasWT__vs__GFP8ng	-0.871149889718906	1.29732603960516e-05	7.89973445996067	RASSF5	0
KrasWT	KrasWT__vs__GFP8ng	0.655310962033871	0.000739595074646967	9.0741824295087	RGL1	0
KrasWT	KrasWT__vs__GFP8ng	0.132487671227562	0.288277768335874	10.0853586670598	RGL2	0
KrasWT	KrasWT__vs__GFP8ng	0.073806261786455	0.218125813617156	10.8904056254867	SNX27	0
KrasS17N	KrasS17N__vs__GFP8ng	-0.987713434918431	5.30279772919371e-09	10.496331636474	AFDN	0
KrasS17N	KrasS17N__vs__GFP8ng	0.0456367864807738	0.383712806330091	9.94577771389895	ARAF	0
KrasS17N	KrasS17N__vs__GFP8ng	0.0778402122596917	0.477181082922864	8.8229992846808	ARAP3	0
KrasS17N	KrasS17N__vs__GFP8ng	-0.381532797578938	0.0013729669132652	9.08669788551362	BRAF	0
KrasS17N	KrasS17N__vs__GFP8ng	0.155566052240919	0.00856999177028695	9.42888259389056	KRIT1	0
KrasS17N	KrasS17N__vs__GFP8ng	-0.0516013886366569	0.291197111056779	8.2983608058675	PIK3CA	0
KrasS17N	KrasS17N__vs__GFP8ng	0.312036431753197	0.00726412603908704	11.0491801722699	PIK3CD	0
KrasS17N	KrasS17N__vs__GFP8ng	0.185854305351919	0.000386671601312058	8.70398729812507	PIK3R1	0
KrasS17N	KrasS17N__vs__GFP8ng	0.280723283763159	6.29047805870995e-05	12.0347895451916	PIK3R2	0
KrasS17N	KrasS17N__vs__GFP8ng	-0.219766621382117	0.000877504569433461	10.5507930576459	PIK3R3	0
KrasS17N	KrasS17N__vs__GFP8ng	-0.0762016643152759	0.468722332211697	9.17100240502998	PLCE1	0
KrasS17N	KrasS17N__vs__GFP8ng	0.382910018182658	0.00121343106361688	10.0107621140004	RADIL	0
KrasS17N	KrasS17N__vs__GFP8ng	0.0065872338251971	0.916337865643462	10.5729030000989	RAF1	0
KrasS17N	KrasS17N__vs__GFP8ng	0.19287388742002	0.611233657142095	9.80562589410027	RALGDS	0
KrasS17N	KrasS17N__vs__GFP8ng	-0.349499272163923	1.44765061917843e-05	11.2411542885326	RAPGEF2	0
KrasS17N	KrasS17N__vs__GFP8ng	NA	NA	10.5186194870669	RAPGEF4	0
KrasS17N	KrasS17N__vs__GFP8ng	-0.546877777568145	1.06311084976863e-07	9.10568979287263	RAPGEF6	0
KrasS17N	KrasS17N__vs__GFP8ng	-0.486577017557909	0.000226666838613773	9.80896051442232	RASSF5	0
KrasS17N	KrasS17N__vs__GFP8ng	0.265426297092603	0.0641145125747975	10.1212111404361	RGL1	0
KrasS17N	KrasS17N__vs__GFP8ng	-0.186625079947072	0.0516796806543834	10.6443082715362	RGL2	0
KrasS17N	KrasS17N__vs__GFP8ng	0.120325301181927	0.0418624340949107	11.0917653653055	SNX27	0
KrasG12D	KrasG12D__vs__GFP8ng	1.29443943365838	3.3332985923247e-08	9.11324869471394	AFDN	1.5
KrasG12D	KrasG12D__vs__GFP8ng	0.306900036613767	0.00029431800735841	11.3313301674176	ARAF	0
KrasG12D	KrasG12D__vs__GFP8ng	-0.0230598900822443	0.829545321049225	9.19863962484804	ARAP3	0
KrasG12D	KrasG12D__vs__GFP8ng	3.2778479138597	2.2109924055092e-09	10.6498662253581	BRAF	1.5
KrasG12D	KrasG12D__vs__GFP8ng	0.301990670328845	0.000146091484923842	10.4419395032225	KRIT1	0
KrasG12D	KrasG12D__vs__GFP8ng	1.83516291631154	2.00082120775138e-08	9.93609114429046	PIK3CA	1.5
KrasG12D	KrasG12D__vs__GFP8ng	1.00099918001612	6.90480424881902e-06	10.8393539914787	PIK3CD	1.5
KrasG12D	KrasG12D__vs__GFP8ng	0.696840100417038	2.58328103979058e-06	9.27783331075032	PIK3R1	0
KrasG12D	KrasG12D__vs__GFP8ng	0.639530205828848	1.64288426173819e-05	12.6084588854129	PIK3R2	0
KrasG12D	KrasG12D__vs__GFP8ng	0.0022590131908693	0.976197320222706	10.5081332083288	PIK3R3	0
KrasG12D	KrasG12D__vs__GFP8ng	2.02117707065559	1.80960907759519e-08	10.7356856488914	PLCE1	1.5
KrasG12D	KrasG12D__vs__GFP8ng	0.990928419642412	1.90483243433119e-06	11.115868025017	RADIL	1.5
KrasG12D	KrasG12D__vs__GFP8ng	2.67073956838312	1.77765960614439e-08	11.2394616905684	RAF1	1.5
KrasG12D	KrasG12D__vs__GFP8ng	2.80631885217655	2.65392217510693e-05	7.25407441785676	RALGDS	1.5
KrasG12D	KrasG12D__vs__GFP8ng	0.535342427903116	2.0958972813938e-06	9.4711795674036	RAPGEF2	0
KrasG12D	KrasG12D__vs__GFP8ng	NA	NA	9.97800575859169	RAPGEF4	0
KrasG12D	KrasG12D__vs__GFP8ng	0.0890765247675578	0.17120551348819	10.2753498210635	RAPGEF6	0
KrasG12D	KrasG12D__vs__GFP8ng	0.708243238797728	1.12243761057366e-05	8.98733606477982	RASSF5	0
KrasG12D	KrasG12D__vs__GFP8ng	2.58179467821841	1.75104218518132e-08	10.4753615549866	RGL1	1.5
KrasG12D	KrasG12D__vs__GFP8ng	1.45185782669064	2.96152159821965e-07	10.1580340469458	RGL2	1.5
KrasG12D	KrasG12D__vs__GFP8ng	-0.0229576881181099	0.778104433151148	11.5516199896565	SNX27	0
KrasG12V	KrasG12V__vs__GFP8ng	1.28042890991195	3.4327162336101e-08	10.3532373463104	AFDN	1.5
KrasG12V	KrasG12V__vs__GFP8ng	0.249482244900417	0.000628208497382141	11.4472380496427	ARAF	0
KrasG12V	KrasG12V__vs__GFP8ng	0.0119576793815988	0.936337117078264	9.30272246219538	ARAP3	0
KrasG12V	KrasG12V__vs__GFP8ng	3.32763662374978	2.73380753135474e-08	9.35942979073454	BRAF	1.5
KrasG12V	KrasG12V__vs__GFP8ng	0.187834754110471	0.00238373035824678	10.7264462660674	KRIT1	0
KrasG12V	KrasG12V__vs__GFP8ng	1.50554959788843	3.38449002334958e-08	10.5162139413094	PIK3CA	1.5
KrasG12V	KrasG12V__vs__GFP8ng	0.935524560443913	6.85617709565025e-06	9.69800146807534	PIK3CD	1.5
KrasG12V	KrasG12V__vs__GFP8ng	0.60808093601706	1.20476503812736e-06	7.20971236433025	PIK3R1	0
